ra_deg,dec_deg,em_min_aa,em_max_aa,all_instruments,mast_target_name,total_exptime,n_obs,proposal_ids,z_rankine,rankine_name,rankine_sep_arcsec,in_rankine,in_wushen,wushen_sep_arcsec,z_wushen,z_lyke,wushen_name,z_legacy,name_legacy,in_legacy_csv,legacy_sep_arcsec,f1450_legacy,z_src_legacy,z_kaspi,z_rm,z_ned,ned_name,ned_z_flag,best_z,z_source,em_max_aa_uv,civ_obs_aa,has_civ,in_sulentic2007,in_kaspi2000,in_barth2015,in_du2015,in_bentz2015,in_shen2016,in_matthews2021,catalog_flags,in_nls1_rk17,in_rakshit2020,rk20_sep_arcsec,hbeta_fwhm_rk20,rfeii_rk20,instrument_source,common_name,has_iue_data
209.26861789246604,19.31862029668739,1140.0,4822.0,COS/FOS,[OKM2018] SWIFT J1357.0+1929,57229.27856199999,23,"13398,2424,3858",,,643.9398961729917,0.0,1.0,0.6209468233656055,0.7196077067036691,0.7196,135704.43+191907.3,0.7197,J13570+1919,1.0,0.5272474879260709,2.70176292785966e-15,Sul,,,,,,0.7196077067036691,W,4822.0,2668.8311608040945,True,True,False,False,False,False,False,False,256,False,True,0.6168991853468822,4199.88335,0.0,HST,[OKM2018] SWIFT J1357.0+1929,False
235.919759895505,11.467052598999999,1664.7582,3211.2409,COS,2MASS J15434073+1128015,4400.064,2,12299,,,973.5060146551333,0.0,1.0,0.02585977751311191,0.4216610211436046,0.4218,154340.74+112801.3,,,0.0,34034.932915823316,,,,,,,,0.4216610211436046,W,3211.2409,2206.417904814874,True,False,False,False,False,False,False,False,256,False,True,0.0093636606487263,4357.067609,0.3767648885621504,HST,2MASS J15434073+1128015,False
169.81722200349,11.018636352019998,1662.912,3211.5623,COS,2MASS J11191611+1101069,4656.128,2,12299,,,1213.4929641624756,0.0,1.0,0.0900068879179138,0.3938676883145244,0.393575,111916.12+110107.1,,,0.0,22249.584243697052,,,,,,,,0.3938676883145244,W,3211.5623,2163.282652264142,True,False,False,False,False,False,False,False,256,False,True,0.0794097935156672,4073.239759,0.6137516509215717,HST,2MASS J11191611+1101069,False
133.39262213226604,43.81718829239643,1065.0947,3301.0,COS/FOS,US 1867,98821.45604447888,28,"13398,6612,2424",,,640.1481074883311,0.0,1.0,0.4444106071560721,0.5148567601522849,0.5138915181159973,085334.23+434902.3,0.5149,J08535+4349,1.0,0.17007150147974184,2.2502688109350704e-15,Sul,,,,,,0.5148567601522849,W,3301.0,2351.0576917563462,True,True,False,False,False,False,False,False,256,False,True,0.4487188853179631,2511.24713,0.8286404919392358,HST,US 1867,False
172.51249412062,60.441257219225,1114.2555,2282.7434,COS,Q1130+6026,9718.088,2,14137,,,993.2232373616686,0.0,1.0,0.10493593132893408,0.3741450071609884,0.373767,113003.00+602628.4,,,0.0,15091.396707535716,,,,,,,,0.3741450071609884,W,2282.7434,2132.673051113854,True,False,False,False,False,False,False,False,256,False,True,0.1185853549653909,3236.785386,0.450623146574858,HST,Q1130+6026,False
21.37009240960458,-0.09887650876237249,1405.0,3301.0,COS/FOS,QSO J0125-0006,99825.29453,24,"13398,2424",,,512.5461648935392,0.0,1.0,0.3415911537033358,1.0732091996381183,1.075748,012528.84-000555.9,,,0.0,14284.338047959782,,,,,,,,1.0732091996381183,W,3301.0,3217.62067783836,True,False,False,False,False,False,False,False,0,False,False,,,,HST,QSO J0125-0006,False
208.64861590383285,18.08819462269429,1112.8942,4822.0,COS/FOS,PB 4142,22289.691776940934,7,"MULTI,15890,6781",,,472.8986830142367,0.0,1.0,0.30193172561084236,0.1509130171767141,0.1509,135435.68+180517.4,0.1508,PG1352+183,1.0,0.30274761057943644,8.21435053789935e-15,Sul,,,,,,0.1509130171767141,W,4822.0,1786.2170026582603,True,True,False,False,False,False,False,False,256,False,True,0.356228730170641,4278.270012,0.6317753223876942,HST,PB 4142,True
33.63988764505749,-0.7667350996979668,1113.3636,3216.6031999999996,COS,NGC 863,29001.248,12,"MULTI,17990,13512,16417,15404,13185,15448,16699",,,347.9120894005208,0.0,0.0,183.4567583365157,,,,0.026385,NGC-863,1.0,0.05481378565273554,2.12889322270041e-15,NED,,0.02639,,,,0.026385,*,3216.6031999999996,1592.9495200000001,True,False,False,False,False,True,False,False,8,False,False,,,,HST,NGC 863,True
38.6577211309556,-8.787995634920472,24.654599999999995,2440.082,COS/STIS,NGC 985,73448.19199899999,28,"13812,12953,7345",,,705.7717803751793,0.0,0.0,342.4831511954738,,,,0.04271,NGC-985,1.0,0.3639028035792054,3.66088729587141e-14,NED,,,,,,0.04271,*,2440.082,1618.28592,True,False,False,False,False,False,False,False,0,False,False,,,,HST,NGC 985,False
154.88692105038,-3.337494031275556,1138.8761,1792.5697,COS,Mrk 1253,14008.896000000002,9,13347,,,1363.0955580595532,0.0,0.0,1363.095558059748,,,,0.049986,MRK-1253,1.0,0.2845490362371964,4.0113710718499105e-15,NED,,,,,,0.049986,*,1792.5697,1629.5782720000002,True,False,False,False,False,False,False,False,0,False,False,,,,HST,Mrk 1253,False
226.485650306795,3.7073123909415,1131.255,1778.3612,COS/STIS,Mrk 1392,11686.56,2,"13448,9874",,,861.8839293459797,0.0,0.0,681.9309674280481,,,,0.0359,MRK1392,1.0,1.2616613628662965,1.67759018570134e-14,https://arxiv.org/pdf/1710.10703.pdf,,0.0361,,,,0.0359,*,1778.3612,1607.7168000000001,True,False,False,True,False,False,False,False,2,False,False,,,,HST,Mrk 1392,False
324.0957538878637,-62.40029702703166,1150.0,1775.0,COS,LEDA 89176,18631.648,3,12936,,,191232.89549287365,0.0,0.0,191129.4036402372,,,,0.059,1H-2129-624,1.0,0.4106174119206404,2.8620267012121704e-14,https://arxiv.org/pdf/1710.10703.pdf,,,,,,0.059,*,1775.0,1643.568,True,False,False,False,False,False,False,False,0,False,False,,,,HST,LEDA 89176,False
151.38633396090225,-24.287819449823335,1130.2546,1802.6261,COS,LEDA 82580,38001.88799999999,9,"MULTI,13347",,,56403.8148268328,0.0,0.0,56403.8148268328,,,,0.154,2MASX-J10053271-2417161,1.0,1.0980829254772875,1.28171352705898e-15,https://arxiv.org/pdf/1710.10703.pdf,,,,,,0.154,*,1802.6261,1791.0079999999998,True,False,False,False,False,False,False,False,0,False,False,,,,HST,LEDA 82580,False
301.47081935023,-41.57837810465001,1131.1016,1778.2147,COS,LEDA 3096578,13991.52,1,13448,,,112253.01124951761,0.0,0.0,109267.6810682754,,,,0.079632,RBS1666,1.0,0.4928295555718416,7.31370062148286e-15,NED,,,,,,0.079632,*,1778.2147,1675.5888639999998,True,False,False,False,False,False,False,False,0,False,False,,,,HST,LEDA 3096578,False
236.93133281517845,20.8712560352379,1064.7859,4822.0,COS/FOS,ICRF J154743.5+205216,49336.16536007629,19,"13398,2578,6611",,,716.964224551885,0.0,1.0,0.30378517302170405,0.264302369358326,0.264542,154743.53+205216.6,0.2659,PG1545+210,1.0,0.26397397346554946,5.178629913554821e-15,Sul,,,,,,0.264302369358326,W,4822.0,1962.1972772441218,True,True,False,False,False,False,False,False,256,False,True,0.2951028727054078,5611.038093,0.0,HST,ICRF J154743.5+205216,True
305.4648173625768,-31.2897278703441,1131.3856,1778.4679,COS,ESO 462-9,13676.352,1,13448,,,76216.24324971705,0.0,0.0,72582.1724236063,,,,0.019277,ESO462-G09,1.0,0.5707515530963067,2.25279603434153e-15,NED,,,,,,0.019277,*,1778.4679,1581.917904,True,False,False,False,False,False,False,False,0,False,False,,,,HST,ESO 462-9,False
151.48067538653888,-23.056856147201113,1139.0486,1792.7373,COS,ESO 499-41,25327.104,9,13347,,,54546.29600717387,0.0,0.0,54546.29600717387,,,,0.012816,ESO-499-G-041,1.0,1.0940899028034672,1.0160299418638001e-15,NED,,,,,,0.012816,*,1792.7373,1571.890432,True,False,False,False,False,False,False,False,0,False,False,,,,HST,ESO 499-41,False
188.14925066467663,6.052768587133333,1136.0769,1786.851,COS,2MASS J12323582+0603098,44533.568,6,13383,,,703.2059571816965,0.0,0.0,101.83732206939455,,,,0.083473,SDSSJ123235.82+060310.0,1.0,0.8973765937838079,3.1473136607045506e-15,NED,,,,,,0.083473,*,1786.851,1681.550096,True,False,False,False,False,False,False,False,0,False,False,,,,HST,2MASS J12323582+0603098,False
151.309210661385,53.044454517175,28.577000000000005,2440.5574,COS,2MASS J10051419+5302398,11159.168,2,14137,,,167.67896033065205,0.0,1.0,0.06536012834992402,0.5624120032253861,0.561441,100514.20+530240.0,,,0.0,10586.602113855251,,,,,,,,0.5624120032253861,W,2440.5574,2424.8634290057994,True,False,False,False,False,False,False,False,384,True,True,0.044751260083557,3482.740138,2.4899440458858813,HST,2MASS J10051419+5302398,False
57.869064150255554,-14.485678894436667,1140.0,3301.0,COS/FOS,3C 95,34474.05447432834,18,"13398,6612,2424",,,25609.57258021637,0.0,0.0,25609.57258021637,,,,0.616,3C095,1.0,0.2530148279596806,6.833726016758871e-15,Sul,,,,,,0.616,*,3301.0,2508.032,True,True,False,False,False,False,False,False,0,False,False,,,,HST,3C 95,False
343.49067744826976,16.148126833663238,1140.0,6871.999999999999,COS/FOS,3C 454.3,70768.115657141,34,"13398,6214,2424,2578",,,1814.578851364676,0.0,0.0,783.4689716508137,,,,0.8586,3C454,1.0,0.36991151648032,1.4515733487481101e-15,Sul,,,,,,0.8586,*,6871.999999999999,2884.5472,True,True,False,False,False,False,False,False,0,False,False,,,,HST,3C 454.3,False
243.82941657928,-9.60367487023,1131.2826,1778.3295,COS,2MASS J16151905-0936132,13486.496,1,13448,,,30879.815844190554,0.0,0.0,30389.882123817053,,,,0.06496,1H1613-097,1.0,1.479670609226505,3.81260826126406e-15,https://arxiv.org/pdf/2108.11958.pdf,,,,,,0.06496,*,1778.3295,1652.81792,True,False,False,False,False,False,False,False,0,False,False,,,,HST,2MASS J16151905-0936132,False
9.087182213407136,45.66478919612772,1131.3367,1802.4076,COS,Z 535-12,27526.84080022043,22,14268,,,31571.636357463827,0.0,0.0,31571.636357463827,,,,0.047643,ZW535.012,1.0,0.03929056600535883,8.557165836874561e-15,NED,,,,,,0.047643,*,1802.4076,1625.9419360000002,True,False,False,False,False,False,False,False,0,False,False,,,,HST,Z 535-12,False
38.34302696098625,27.936983752425,1131.2353,1802.3705,COS,Mrk 1179,22631.207999,8,14268,,,748.2933130118373,0.0,0.0,723.7373152909048,,,,0.037599,MRK1179,1.0,0.1037980887601204,2.0632861581371203e-15,NED,,,,,,0.037599,*,1802.3705,1610.3536479999998,True,False,False,False,False,False,False,False,0,False,False,,,,HST,Mrk 1179,False
14.972108602502502,31.826994590010003,1131.2591,1802.4343000000003,COS,Mrk 352,16986.307999999997,8,14268,,,578.4701254034118,0.0,0.0,208.27800922927537,,,,0.01486,MRK352,1.0,0.032736345307275684,2.4898203047986703e-15,NED,,,,,,0.01486,*,1802.4343000000003,1575.0627200000001,True,False,False,False,False,False,False,False,0,False,False,,,,HST,Mrk 352,True
12.97815748282,17.432902391648753,1131.208,1802.355,COS,Mrk 1148,16997.476000000002,8,14268,,,710.170549009339,0.0,0.0,314.8771597367147,,,,0.064,MRK1148,1.0,0.14628507866400806,1.14006947583432e-14,https://arxiv.org/pdf/1710.10703.pdf,,,,,,0.064,*,1802.355,1651.328,True,False,False,False,False,False,False,False,0,False,False,,,,HST,Mrk 1148,True
31.566634496189998,-0.29145943875403074,1109.3515,8500.0,COS/FOS,Mrk 1018,97708.03756266212,13,"MULTI,14486,14853,15411,15440,15612,6704",,,51.06499754100184,0.0,0.0,51.06499754101429,,,,0.04261,MRK-1018,1.0,0.14434603922395042,5.39172237488621e-16,DR7,,,,,,0.04261,*,7000.0,1618.13072,True,False,False,False,False,False,False,False,0,False,False,,,,HST,Mrk 1018,True
28.90011563957727,31.25498976093546,1131.431,1802.3035,COS,LEDA 3095555,49333.2,11,14268,,,1311.9471862420132,0.0,1.0,0.07811572363369941,0.1337249806307565,0.1333737671375274,015536.03+311518.0,0.133373767137527,RXSJ0155.6+3115,1.0,0.06062433514850782,1.33730346715586e-15,DR16,,,,,,0.1337249806307565,W,1802.3035,1759.5411699389342,True,False,False,False,False,False,False,False,0,False,False,,,,HST,LEDA 3095555,False
178.44230814562,56.32646293256,39.78730000000001,2400.931,COS,LEDA 3096080,599.9359999999999,1,13761,,,212.99442682913067,0.0,1.0,0.01560515298294763,0.1291216814377574,0.129,115346.15+561935.2,,,0.0,23796.072319579034,,,,,,,,0.1291216814377574,W,2400.931,1752.3968495913994,True,False,False,False,False,False,False,False,128,True,False,,,,HST,LEDA 3096080,False
10.9269261225325,37.4219793180525,1131.1538,1802.2384,COS,LEDA 2100384,22614.684,8,14268,,,7454.742469130537,0.0,0.0,4837.67651177314,,,,0.08,RXSJ00437+3725,1.0,0.29515064567091726,6.741190762661971e-15,https://arxiv.org/pdf/1710.10703.pdf,,,,,,0.08,*,1802.2384,1676.16,True,False,False,False,False,False,False,False,0,False,False,,,,HST,LEDA 2100384,False
357.96988889380583,26.325718458988334,1131.0345,1802.1852999999996,COS,LEDA 1771917,32649.568,12,14268,,,926.871571918524,0.0,0.0,319.68081905885236,,,,0.04,RBS2055,1.0,0.36460602577960083,5.918588486112411e-15,"Wei,J+1999; A&AS",,,,,,0.04,*,1802.1852999999996,1614.0800000000002,True,False,False,False,False,False,False,False,0,False,False,,,,HST,LEDA 1771917,False
171.90160394791252,26.914005025195,1150.0,3301.0,COS/FOS,LB 10203,31266.483654516876,8,"13774,12603,6548",,,119.22306559622196,0.0,1.0,0.11131043982623207,0.3794773916728525,0.379006,112736.38+265450.5,,,0.0,21297.162504761585,,,,,,,,0.3794773916728525,W,3301.0,2140.948911876267,True,False,False,False,False,False,False,False,384,True,True,0.1440446104043601,1449.199013,1.053516398109405,HST,LB 10203,False
157.74621731025093,31.048801089544543,1134.212,4822.0,COS/FOS,ICRF J103059.0+310255,15221.978096603705,11,"14277,5934",,,674.3648515764362,0.0,1.0,0.09333582417606395,0.1777851648275505,0.1783969700336456,103059.09+310255.7,0.178,J10309+3102,1.0,0.08890024537058624,6.8000771918512905e-15,Sul,,,,,,0.1777851648275505,W,4822.0,1827.9225758123584,True,True,False,False,False,False,False,False,256,False,True,0.1281980216956178,5639.975539,0.0196310367173113,HST,ICRF J103059.0+310255,True
254.99558043258503,62.038376686674994,1230.0,2440.6637,COS,2MASS J16595894+6202181,11459.136,2,14137,,,1439.112848459369,0.0,1.0,0.048797333333281304,0.2326870796856196,0.232715,165958.93+620218.2,0.232715,Q1659+6202,1.0,0.7131718407754474,1.57429475489542e-15,DR16,,,,,,0.2326870796856196,W,2440.6637,1913.1303476720816,True,False,False,False,False,False,False,False,256,False,True,0.0219313838449616,4725.890639,0.0961752657983154,HST,2MASS J16595894+6202181,False
217.94162661059667,3.028859304444,1131.183,2100.0,COS,2MASS J14314604+0301444,39198.648,3,13862,,,468.01126467479224,0.0,1.0,0.038077531091505835,0.3405062626320304,0.340944,143145.99+030143.8,,,0.0,30803.308925873564,,,,,,,,0.3405062626320304,W,2100.0,2080.465719604911,True,False,False,False,False,False,False,False,256,False,True,0.0461341888893121,4508.158569,0.2563804653872293,HST,2MASS J14314604+0301444,False
144.84542516178,37.16220730037,25.678199999999997,2400.1976,COS,2MASS J09392289+3709438,599.9680000000001,1,13761,,,731.1386894646531,0.0,1.0,0.06338610659795099,0.1862369895060334,0.186164,093922.89+370943.9,,,0.0,11041.04854436765,,,,,,,,0.1862369895060334,W,2400.1976,1841.0398077133639,True,False,False,False,True,False,False,False,388,True,True,0.0480572433931106,1215.621861,1.277982764091174,HST,2MASS J09392289+3709438,False
12.711435353771332,35.61194623866667,1131.4632,1802.3171,COS,2MASS J00505073+3536429,26641.916799181214,15,14268,,,595.0004142782477,0.0,0.0,540.4808595099375,,,,0.058,RXSJ00508+3536,1.0,0.19599713342990713,9.747443541176453e-15,https://arxiv.org/pdf/1710.10703.pdf,,,,,,0.058,*,1802.3171,1642.016,True,False,False,False,False,False,False,False,0,False,False,,,,HST,2MASS J00505073+3536429,False
13.442281684524543,22.539519178349995,1130.537,1801.9871,COS,2MASS J00534614+2232224,26144.183998999993,11,"MULTI,14268,16301",,,335.7063755009547,0.0,1.0,0.1654105358263835,0.1477439224844126,0.149,005346.15+223222.3,0.149,RXSJ00537+2232,1.0,0.09206260650781303,3.2723108318319306e-15,DR16,,,,,,0.1477439224844126,W,1801.9871,1781.2985676958083,True,False,False,False,False,False,False,False,256,False,True,0.1668544685437767,2344.773033,0.2820511250761427,HST,2MASS J00534614+2232224,False
15.804032528087367,2.3528754286090527,1129.9785,2330.0,COS/FOS,LBQS 0100+0205,49466.631092339565,19,"15156,6612,4396",,,427.93992451986077,0.0,1.0,0.5640105221033521,0.3938332691580054,0.394,010312.99+022109.9,0.394,LBQS0100+0205,1.0,0.42934511775178624,1.9608878473793404e-15,Sul,,,,,,0.3938332691580054,W,2330.0,2163.229233733224,True,True,False,False,False,False,False,False,256,False,True,0.5628107217125727,6235.309053,0.0636414160283952,HST,LBQS 0100+0205,False
248.258804935672,39.40761791098,1131.1998,3301.0,COS/FOS,7C 163119.39+393037.00,19217.577773269688,5,"14777,4953",,,227.56901813166445,0.0,1.0,0.1483779002590972,1.0241461463636192,1.024575,163302.10+392427.4,,,0.0,5529.74712000972,,,,,,,,1.0241461463636192,W,3301.0,3141.4748191563367,True,False,False,False,False,False,False,False,0,False,False,,,,HST,7C 163119.39+393037.00,False
155.4680663114575,46.75435080390999,23.8427,3628.7060000000006,COS,2MASS J10215235+4645158,16683.648,4,14799,,,239.62668588115707,0.0,1.0,0.02490903122358619,0.204389520172524,0.204,102152.33+464515.6,,,0.0,14787.975277816202,,,,,,,,0.204389520172524,W,3300.0,1869.2125353077574,True,False,False,False,False,False,False,False,256,False,True,0.0338860499542116,9889.903882,0.0,HST,2MASS J10215235+4645158,False
152.9707491670125,54.701780113462505,23.3717,3631.5858,COS,2MASS J10115298+5442063,25787.840000000004,4,14799,,,266.75261752651033,0.0,1.0,0.06658983664680859,0.2461937341259831,0.2465149611234665,101152.98+544206.4,,,0.0,16615.41678252549,,,,,,,,0.2461937341259831,W,3300.0,1934.0926753635256,True,False,False,False,False,False,False,False,0,False,False,,,,HST,2MASS J10115298+5442063,False
209.75079079879663,-41.881343061241104,1130.5067,2330.0,COS/FOS,QSO B1355-4138,15160.233799999998,9,"15313,4953",,,131010.63622965553,0.0,0.0,131010.63622965553,,,,0.3145,J13590-4152,1.0,0.06312493033609773,8.5032665068507e-15,Sul,,,,,,0.3145,*,2330.0,2040.104,True,True,False,False,False,False,False,False,0,False,False,,,,HST,QSO B1355-4138,False
137.3170268819775,16.5895863947325,1381.9591,3637.2571,COS,LB 9388,9120.928,4,15180,,,955.6329656793422,0.0,1.0,0.004494237566114415,1.0720725631438892,1.0723251104354858,090916.08+163522.5,,,0.0,2447.467753617714,,,,,,,,1.0720725631438892,W,3300.0,3215.856617999316,True,False,False,False,False,False,False,False,0,False,False,,,,HST,LB 9388,False
207.18653692421498,2.8302901337015003,1381.4946,3631.6064,COS,[VV2006] J134844.8+024948,15652.8,4,15180,,,700.1055165674666,0.0,1.0,0.02112043250864288,1.044319055875876,1.044734,134844.76+024949.0,,,0.0,24385.968204395518,,,,,,,,1.044319055875876,W,3300.0,3172.78317471936,True,False,False,False,False,False,False,False,0,False,False,,,,HST,[VV2006] J134844.8+024948,False
159.86726873761168,39.39503631179334,1382.0346,3639.9788,COS,[VV2006] J103928.1+392342,11510.816,6,15180,,,653.4764395587971,0.0,1.0,0.011944782139701397,1.0113912769988356,1.011422,103928.14+392342.1,,,0.0,21307.614352063647,,,,,,,,1.0113912769988356,W,3300.0,3121.6792619021926,True,False,False,False,False,False,False,False,0,False,False,,,,HST,[VV2006] J103928.1+392342,False
124.3961469213175,22.621598298515003,1381.9452,3639.0292,COS,7C 081438.10+224634.00,15754.368,4,15180,,,837.0666694054298,0.0,1.0,0.017044051211946097,0.9816571523524804,0.981,081735.07+223717.7,,,0.0,25279.12123252046,,,,,,,,0.9816571523524804,W,3300.0,3075.5319004510498,True,False,False,False,False,False,False,False,256,False,True,0.0113325553191862,5868.866511,0.0,HST,7C 081438.10+224634.00,False
223.76025788624597,8.8338960743316,1381.5654999999997,3270.4893,COS,2MASS J14550246+0850022,15163.288,5,15180,,,467.8155261339552,0.0,1.0,0.02545844690563647,1.1068036930970115,1.1033,145502.46+085002.0,,,0.0,9839.157092410007,,,,,,,,1.1068036930970115,W,3270.4893,3269.759331686562,True,False,False,False,False,False,False,False,0,False,False,,,,HST,2MASS J14550246+0850022,False
160.6296714574125,22.216804306260002,1382.0748,3639.9168,COS,2MASS J10423110+2213003,15736.0,4,15180,,,690.7166643166189,0.0,1.0,0.01353720943041109,1.006926431853759,1.006,104231.12+221300.4,,,0.0,18071.215436357375,,,,,,,,1.006926431853759,W,3300.0,3114.749822237034,True,False,False,False,False,False,False,False,256,False,True,0.0106674233252667,3053.638491,0.0,HST,2MASS J10423110+2213003,False
169.77224102458,59.42057111831001,1110.6195,2279.6638,COS,2MASS J11190530+5925140,5502.72,1,15341,,,526.6153640902414,0.0,1.0,0.028104637730011338,0.2898494716185003,0.289869,111905.34+592514.0,,,0.0,13810.357491612216,,,,,,,,0.2898494716185003,W,2279.6638,2001.8463799519125,True,False,False,False,False,False,False,False,256,False,True,0.1115735152128573,3962.38892,0.892314183502628,HST,2MASS J11190530+5925140,False
202.34062133666998,14.742002440625,1381.6673,3640.5544,COS,SDSS J132921.75+144431.2,23773.184,6,15180,,,737.2106916243509,0.0,1.0,0.012911859014866694,0.982568635579821,0.981521,132921.75+144431.2,,,0.0,24236.917472201774,,,,,,,,0.982568635579821,W,3300.0,3076.946522419882,True,False,False,False,False,False,False,False,0,False,False,,,,HST,SDSS J132921.75+144431.2,False
210.09626113895249,43.64778747582,1382.3310999999997,3636.1282,COS,PB 1154,15016.448,4,15180,,,120.56531317941055,0.0,1.0,0.02638989446023153,1.1257729218427277,1.125,140023.10+433852.0,,,0.0,8806.137966289929,,,,,,,,1.1257729218427277,W,3300.0,3299.1995746999137,True,False,False,False,False,False,False,False,0,False,False,,,,HST,PB 1154,False
336.64191276415,-9.01838735151,1110.2803,2279.623,COS,FBQS J2226-0901,7681.728,1,15341,,,1017.2640457471381,0.0,1.0,0.0350556898513094,0.2986224246034802,0.298702,222634.05-090106.1,,,0.0,20707.661515026517,,,,,,,,0.2986224246034802,W,2279.623,2015.4620029846014,True,False,False,False,False,False,False,False,256,False,True,0.0227652471254801,1963.981822,11.740725653367916,HST,FBQS J2226-0901,False
170.82300242938595,5.3011209908756,1382.1697,3630.2556,COS,[VV2006] J112317.5+051804,8427.008,5,15180,,,344.66249970065473,0.0,1.0,0.02663141504956228,1.0014917528779768,1.000326,112317.51+051804.0,,,0.0,20546.929746245252,,,,,,,,1.0014917528779768,W,3300.0,3106.3152004666194,True,False,False,False,False,False,False,False,0,False,False,,,,HST,[VV2006] J112317.5+051804,False
162.164139868935,44.472527263932506,1382.1176,3632.5176,COS,[VV2006] J104839.4+442820,15008.960000000001,4,15180,,,348.93943455900046,0.0,1.0,0.016454931155433495,0.9990412132972248,0.998015,104839.39+442821.1,,,0.0,18325.64729100359,,,,,,,,0.9990412132972248,W,3300.0,3102.511963037293,True,False,False,False,False,False,False,False,0,False,False,,,,HST,[VV2006] J104839.4+442820,False
239.374774488304,33.079663634426005,1112.1996,3301.0,COS/FOS,7C 1555+3313,6583.307279999999,5,"15075,3858",,,222.92418978384887,0.0,1.0,0.1729935108538298,0.9410762926407744,0.944472,155729.93+330446.9,,,0.0,7129.085797039856,,,,,,,,0.9410762926407744,W,3301.0,3012.5504061784823,True,False,False,False,False,False,False,False,0,False,False,,,,HST,7C 1555+3313,False
193.94840882909142,40.20855721075999,1405.0,3639.5687,COS,2MASS J12554763+4012302,25606.88,7,15180,,,125.12701871649311,0.0,1.0,0.054292103313013415,1.0870571703077512,1.085,125547.61+401230.7,,,0.0,21344.95831674437,,,,,,,,1.0870571703077512,W,3300.0,3239.1127283176297,True,False,False,False,False,False,False,False,0,False,False,,,,HST,2MASS J12554763+4012302,False
58.127301350749995,-7.183983344246,1150.0,3301.0,COS/FOS,2MASSI J0352305-071102,18056.783998855593,7,"14777,4396",,,544.2963201167395,0.0,1.0,0.026468949720306324,0.9658738719295776,0.966246,035230.55-071102.3,,,0.0,22627.876065502853,,,,,,,,0.9658738719295776,W,3301.0,3051.0362492347044,True,False,False,False,False,False,False,False,0,False,False,,,,HST,2MASSI J0352305-071102,False
177.38231436201,22.507880095475002,1381.8737000000003,3639.8903,COS,2MASS J11493175+2230285,9138.655999999999,4,15180,,,466.4311760900943,0.0,1.0,0.0038865810575390903,0.9621238172597052,0.962317,114931.75+223028.3,,,0.0,9677.360324740172,,,,,,,,0.9621238172597052,W,3300.0,3045.2161643870627,True,False,False,False,False,False,False,False,0,False,False,,,,HST,2MASS J11493175+2230285,False
195.15092467207,13.784921479450002,1129.9649,1802.3913,COS,LEDA 1440438,17757.632,1,15227,,,795.6604051590743,0.0,1.0,0.07639360971013973,0.1422236107727236,0.142123,130036.21+134705.6,,,0.0,9196.633792821636,,,,,,,,0.1422236107727236,W,1802.3913,1772.7310439192668,True,False,False,False,False,False,False,False,384,True,True,0.028476929250574,1930.591179,0.7162271941669408,HST,LEDA 1440438,False
210.713327355935,26.52154235307,1111.9145,2281.8022,COS,ZTF J140251.20+263117.6,8829.44,2,15890,,,444.91503833359815,0.0,1.0,0.07283391074963369,0.1877570936158482,0.1875,140251.19+263117.5,,,0.0,2898.6613716327083,,,,,,,,0.1877570936158482,W,2281.8022,1843.3990092917963,True,False,False,False,False,False,False,False,256,False,True,0.039459071831411,4516.41635,0.7450951283353517,HST,ZTF J140251.20+263117.6,False
128.31340525553998,10.014545892975715,1111.0291,3276.2114000000006,COS,J0833+1005-OFFNUCLEUS,21166.616,7,15935,,,1002.2022099851048,0.0,1.0,2.018470681718071,0.2545035414000451,0.255,083315.08+100052.3,,,0.0,13274.544468678889,,,,,,,,0.2545035414000451,W,3276.2114000000006,1946.9894962528701,True,False,False,False,False,False,False,False,0,False,False,,,,HST,J0833+1005-OFFNUCLEUS,False
147.70155189563846,39.447480925179995,1064.8519,4822.0,COS/FOS/STIS,LEDA 2149945,12628.633421508352,13,"15890,8144,6781",,,91.97532998242536,0.0,1.0,0.47166416046212556,0.2059008465834214,0.205896,095048.38+392650.4,0.2067,PG0947+396,1.0,0.4136910071840912,8.328972918825641e-15,Sul,,,,,,0.2059008465834214,W,4822.0,1871.5581138974699,True,True,False,False,False,False,False,False,256,False,True,0.4372592037489139,4687.497806,0.0695136724769699,HST,LEDA 2149945,True
233.120000316095,4.8995574471565,1110.394,2281.0529,COS,2MASS J15322879+0453581,13905.92,2,15890,,,653.5631067291326,0.0,1.0,0.07696341401793105,0.2182197726059885,0.2182,153228.79+045358.3,,,0.0,10740.619630430378,,,,,,,,0.2182197726059885,W,2281.0529,1890.6770870844941,True,False,False,False,False,False,False,False,256,False,True,0.0728931623965205,2858.417664,0.1222123909785297,HST,2MASS J15322879+0453581,False
217.42961438588,47.79061054605636,1112.3456,3301.0,COS/FOS,2MASS J14294306+4747262,28029.306553099752,11,"15890,6781",,,436.34522183181036,0.0,1.0,0.34667458666613593,0.2201802978449285,0.2206865549087524,142943.07+474726.2,0.2199,J14297+4747,1.0,0.38472368612320296,5.630007686955071e-15,Sul,,,,,,0.2201802978449285,W,3301.0,1893.719822255329,True,True,False,False,False,False,False,False,256,False,True,0.3497903649987991,2469.687894,0.1562151656481354,HST,2MASS J14294306+4747262,True
